PlayerID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,College,PhotoUrl,Experience,InjuryStatus,FanDuelPlayerID,DraftKingsPlayerID,FanDuelName,DraftKingsName
20002637,Inactive,,,,F,PF,Yoeli,Childs,80,225,1/13/1998 12:00:00 AM,BYU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002637.png,0,,145829,955873,Yoeli Childs,Yoeli Childs
20002638,Inactive,,,,G,PG,Keandre,Cook,77,187,5/1/1997 12:00:00 AM,Missouri State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002638.png,0,,145820,1135223,Keandre Cook,Keandre Cook
20002639,Inactive,,,,G,SG,LiAngelo,Ball,77,230,11/24/1998 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002639.png,0,,145746,1260997,LiAngelo Ball,LiAngelo Ball
20002640,Inactive,,,,G,SG,Brodric,Thomas,77,185,1/28/1997 12:00:00 AM,Truman State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002640.png,2,,145737,1152470,Brodric Thomas,Brodric Thomas
20002641,Inactive,,,,G,SG,Marlon,Taylor,78,210,8/16/1997 12:00:00 AM,LSU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002641.png,0,,145830,1137204,Marlon Taylor,Marlon Taylor
20002643,Inactive,,,,G,PG,Vasilije,Micic,77,203,1/13/1994 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20002645,Inactive,,,,C,C,Kylor,Kelley,84,215,8/26/1997 12:00:00 AM,Bushnell,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20002646,Inactive,,,,G,SG,Quinton,Rose,80,194,1/26/1998 12:00:00 AM,Temple,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,953874,,Quinton Rose
20002647,Inactive,,,,F,SF,Trevon,Scott,80,225,11/25/1996 12:00:00 AM,Cincinnati,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,145942,892733,Tre Scott,Tre Scott
20002648,Inactive,,,,G,PG,Christian,Vital,74,187,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20002649,Inactive,,,,F,SF,Gabriel,Deck,78,231,2/8/1995 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002649.png,2,,148402,923135,Gabriel Deck,Gabriel Deck
20002650,Inactive,,,,G,PG,Luca,Vildoza,75,190,8/11/1995 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002650.png,1,,149736,1183278,Luca Vildoza,Luca Vildoza
20002651,Active,1,WAS,24,F,SF,Corey,Kispert,78,224,3/3/1999 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002651.png,1,,157819,1077554,Corey Kispert,Corey Kispert
20002652,Active,13,IND,3,G,SG,Chris,Duarte,77,190,6/13/1997 12:00:00 AM,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002652.png,1,,157828,1194085,Chris Duarte,Chris Duarte
20002653,Active,7,PHI,11,G,SG,Jaden,Springer,76,202,9/25/2002 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002653.png,1,,157840,1231665,Jaden Springer,Jaden Springer
20002654,Active,5,ORL,22,F,SF,Franz,Wagner,82,220,8/27/2001 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002654.png,1,,157851,1178131,Franz Wagner,Franz Wagner
20002655,Active,26,GS,4,G,SG,Moses,Moody,77,211,5/31/2002 12:00:00 AM,Arkansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002655.png,1,,157802,1231366,Moses Moody,Moses Moody
20002656,Active,21,MEM,8,F,SF,Ziaire,Williams,81,185,9/12/2001 12:00:00 AM,Stanford,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002656.png,1,,157843,1231313,Ziaire Williams,Ziaire Williams
20002657,Active,3,ATL,1,F,PF,Jalen,Johnson,80,219,12/18/2001 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002657.png,1,,157833,1230356,Jalen Johnson,Jalen Johnson
20002658,Active,8,BKN,24,G,SG,Cam,Thomas,75,210,10/13/2001 12:00:00 AM,Louisiana State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002658.png,1,,157838,1232020,Cam Thomas,Cam Thomas
20002659,Inactive,,,,G,SG,Jared,Butler,75,193,8/25/2000 12:00:00 AM,Baylor,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002659.png,1,,157801,1134886,Jared Butler,Jared Butler
20002660,Inactive,,,,G,PG,Sharife,Cooper,73,180,6/11/2001 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002660.png,1,,157832,1251661,Sharife Cooper,Sharife Cooper
20002661,Active,26,GS,0,F,PF,Jonathan,Kuminga,79,225,10/6/2002 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002661.png,1,,157904,1271708,Jonathan Kuminga,Jonathan Kuminga
20002662,Active,10,TOR,4,F,SF,Scottie,Barnes,80,225,8/1/2001 12:00:00 AM,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002662.png,1,,157822,1251666,Scottie Barnes,Scottie Barnes
20002663,Active,19,POR,6,G,SG,Keon,Johnson,75,185,3/10/2002 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002663.png,,Out,157804,1231792,Keon Johnson,Keon Johnson
20002664,Active,30,SAC,15,G,PG,Davion,Mitchell,72,202,9/5/1998 12:00:00 AM,Baylor,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002664.png,1,,157812,1061659,Davion Mitchell,Davion Mitchell
20002665,Active,18,OKC,3,G,SG,Josh,Giddey,80,205,10/10/2002 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002665.png,1,,157905,1323503,Josh Giddey,Josh Giddey
20002666,Active,22,HOU,28,C,C,Alperen,Sengun,83,243,7/25/2002 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002666.png,1,,157908,1323508,Alperen Sengun,Alperen Sengun
20002667,Active,14,DET,2,G,PG,Cade,Cunningham,79,220,9/25/2001 12:00:00 AM,Oklahoma State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002667.png,1,Out,157808,1232182,Cade Cunningham,Cade Cunningham
20002668,Active,22,HOU,4,G,SG,Jalen,Green,76,186,2/9/2002 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002668.png,2,,157907,1271706,Jalen Green,Jalen Green
20002669,Active,12,CLE,4,F,PF,Evan,Mobley,83,215,6/18/2001 12:00:00 AM,Southern California,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002669.png,1,,157845,1231862,Evan Mobley,Evan Mobley
20002670,Active,5,ORL,4,G,PG,Jalen,Suggs,77,205,6/3/2001 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002670.png,1,,157850,1241585,Jalen Suggs,Jalen Suggs
20002671,Active,2,CHA,2,G,SG,James,Bouknight,76,190,9/18/2000 12:00:00 AM,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002671.png,1,,157818,1182632,James Bouknight,James Bouknight
20002672,Active,2,CHA,23,C,C,Kai,Jones,83,221,1/19/2001 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002672.png,1,,157817,1186771,Kai Jones,Kai Jones
20002673,Active,13,IND,22,F,PF,Isaiah,Jackson,81,205,1/10/2002 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002673.png,1,,157827,1245934,Isaiah Jackson,Isaiah Jackson
20002674,Active,11,CHI,12,G,PG,Ayo,Dosunmu,77,200,1/17/2000 12:00:00 AM,Illinois,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002674.png,1,,157849,1133782,Ayo Dosunmu,Ayo Dosunmu
20002675,Active,22,HOU,16,F,PF,Usman,Garuba,80,229,3/9/2001 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002675.png,1,,157906,1318915,Usman Garuba,Usman Garuba
20002676,Active,18,OKC,23,G,PG,Tre,Mann,75,178,2/3/2001 12:00:00 AM,Florida,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002676.png,1,,157831,1175356,Tre Mann,Tre Mann
20002677,Active,19,POR,4,F,PF,Greg,Brown III,79,206,9/1/2001 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002677.png,0,,157823,1243740,Greg Brown,Greg Brown
20002678,Active,30,SAC,88,C,C,Neemias,Queta,84,248,7/13/1999 12:00:00 AM,Utah State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002678.png,1,,157811,1142902,Neemias Queta,Neemias Queta
20002679,Inactive,,,,F,SF,Matthew,Hurt,81,235,4/20/2000 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,158857,1174877,Matthew Hurt,Matthew Hurt
20002680,Inactive,,,,F,SF,Aaron,Henry,78,215,8/30/1999 12:00:00 AM,Michigan State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002680.png,0,,158859,1133812,Aaron Henry,Aaron Henry
20002681,Active,6,NY,6,G,PG,Quentin,Grimes,77,210,5/8/2000 12:00:00 AM,Houston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002681.png,1,,157826,1132827,Quentin Grimes,Quentin Grimes
20002682,Inactive,,,,G,SG,Joe,Wieskamp,78,210,8/23/1999 12:00:00 AM,Iowa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002682.png,1,,157814,1141061,Joe Wieskamp,Joe Wieskamp
20002683,Active,18,OKC,50,C,C,Jeremiah,Robinson-Earl,81,230,11/3/2000 12:00:00 AM,Villanova,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002683.png,1,,157830,1176176,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl
20002684,Active,16,MIN,55,C,C,Luka,Garza,82,243,12/27/1998 12:00:00 AM,Iowa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002684.png,1,,157807,1061057,Luka Garza,Luka Garza
20002685,Active,25,DAL,23,G,PG,McKinley,Wright IV,71,192,10/25/1998 12:00:00 AM,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002685.png,1,,158852,1061526,McKinley Wright,McKinley Wright IV
20002686,Active,9,BOS,30,F,PF,Sam,Hauser,79,217,12/8/1997 12:00:00 AM,Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002686.png,1,,158854,922378,Sam Hauser,Sam Hauser
20002688,Active,22,HOU,9,G,SG,Josh,Christopher,76,215,12/8/2001 12:00:00 AM,Arizona State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002688.png,1,,157803,1231305,Josh Christopher,Josh Christopher
20002689,Active,28,LAC,17,G,PG,Jason,Preston,75,181,8/10/1999 12:00:00 AM,Ohio,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002689.png,0,,157806,1137126,Jason Preston,Jason Preston
20002690,Active,28,LAC,4,G,SG,Brandon,Boston Jr.,78,188,11/28/2001 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002690.png,1,,157805,1245906,Brandon Boston,Brandon Boston Jr.
20002691,Active,6,NY,45,C,C,Jericho,Sims,82,250,10/20/1998 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002691.png,1,,157825,1071933,Jericho Sims,Jericho Sims
20002692,Active,6,NY,2,G,PG,Miles,McBride,74,195,9/8/2000 12:00:00 AM,West Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002692.png,1,,157824,1175084,Miles McBride,Miles McBride
20002693,Active,14,DET,12,F,SF,Isaiah,Livers,78,232,7/28/1998 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002693.png,1,,157810,1067672,Isaiah Livers,Isaiah Livers
20002694,Active,2,CHA,21,F,PF,JT,Thor,81,203,8/26/2002 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002694.png,1,,157815,1251663,JT Thor,JT Thor
20002695,Inactive,,,,G,SG,Joshua,Primo,78,189,12/24/2002 12:00:00 AM,Alabama,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002695.png,1,,157813,1231214,Joshua Primo,Joshua Primo
20002696,Active,1,WAS,14,F,PF,Isaiah,Todd,81,219,10/17/2001 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002696.png,1,,157910,1271713,Isaiah Todd,Isaiah Todd
20002697,Active,8,BKN,20,C,C,Day'Ron,Sharpe,81,265,11/6/2001 12:00:00 AM,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002697.png,1,Questionable,157839,1243725,Day'Ron Sharpe,Day'Ron Sharpe
20002698,Inactive,,,,G,SG,Joel,Ayayi,77,180,3/5/2000 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002698.png,0,,158135,1077553,Joel Ayayi,Joel Ayayi
20002699,Active,23,NO,5,F,SF,Herbert,Jones,79,206,10/6/1998 12:00:00 AM,Alabama,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002699.png,1,,157848,1061638,Herbert Jones,Herbert Jones
20002700,Active,23,NO,25,F,SF,Trey,Murphy III,80,206,6/18/2000 12:00:00 AM,Virginia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002700.png,1,,157847,1134570,Trey Murphy,Trey Murphy III
20002701,Active,20,DEN,3,G,PG,Bones,Hyland,74,169,9/14/2000 12:00:00 AM,Virginia Commonwealth,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002701.png,1,,157834,1178199,Bones Hyland,Bones Hyland
20002703,Active,24,SA,28,C,C,Charles,Bassey,81,230,10/28/2000 12:00:00 AM,Western Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002703.png,1,,157842,1138669,Charles Bassey,Charles Bassey
20002704,Inactive,,,,G,PG,David,Johnson,77,210,2/26/2001 12:00:00 AM,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002704.png,1,,157820,1180115,David Johnson,David Johnson
20002706,Inactive,,,,C,C,Filip,Petrusev,83,225,4/15/2000 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,1134995,,Filip Petrusev
20002708,Active,15,MIL,54,F,PF,Sandro,Mamukelashvili,82,240,5/23/1999 12:00:00 AM,Seton Hall,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002708.png,1,,157846,1060351,Sandro Mamukelashvili,Sandro Mamukelashvili
20002709,Active,21,MEM,7,F,PF,Santi,Aldama,84,215,1/10/2001 12:00:00 AM,Loyola-Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002709.png,1,,157844,1177024,Santi Aldama,Santi Aldama
20002711,Active,30,SAC,17,F,SF,Kessler,Edwards,79,203,8/9/2000 12:00:00 AM,Pepperdine,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002711.png,1,,157835,1135006,Kessler Edwards,Kessler Edwards
20002712,Active,10,TOR,45,G,PG,Dalano,Banton,79,204,11/7/1999 12:00:00 AM,Nebraska,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002712.png,1,,157821,1138668,Dalano Banton,Dalano Banton
20002713,Inactive,,,,G,PG,Marcus,Zegarowski,73,181,8/3/1998 12:00:00 AM,Creighton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,157836,1134616,Marcus Zegarowski,Marcus Zegarowski
20002714,Active,18,OKC,21,G,SG,Aaron,Wiggins,77,190,1/2/1999 12:00:00 AM,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002714.png,1,,157829,1133788,Aaron Wiggins,Aaron Wiggins
20002715,Inactive,,,,G,SG,Scottie,Lewis,76,185,3/12/2000 12:00:00 AM,Florida,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002715.png,1,,157816,1175355,Scottie Lewis,Scottie Lewis
20002716,Inactive,,,,C,C,Balsa,Koprivica,85,240,5/1/2000 12:00:00 AM,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,1174908,,Balsa Koprivica
20002717,Inactive,,,,F,PF,RaiQuan,Gray,79,269,7/7/1999 12:00:00 AM,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,157837,1067652,RaiQuan Gray,RaiQuan Gray
20002718,Inactive,,,,F,SF,Georgios,Kalaitzakis,80,192,1/2/1999 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002718.png,0,,157909,1323544,Georgios Kalaitzakis,Georgios Kalaitzakis
20002719,Inactive,,,,G,PG,Duane,Washington Jr.,74,197,3/24/2000 12:00:00 AM,Ohio State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002719.png,1,,158372,1133864,Duane Washington,Duane Washington Jr.
20002720,Active,27,LAL,15,G,SG,Austin,Reaves,77,197,5/29/1998 12:00:00 AM,Oklahoma,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002720.png,1,,158136,953291,Austin Reaves,Austin Reaves
20002721,Inactive,,,,F,PF,Romeo,Weems,79,215,6/9/2001 12:00:00 AM,DePaul,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,163141,1175123,Romeo Weems,Romeo Weems
20002722,Inactive,,,,F,SF,Yves,Pons,78,206,5/7/1999 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002722.png,1,,159064,1077502,Yves Pons,Yves Pons
20002723,Active,19,POR,2,F,PF,Trendon,Watford,80,237,11/9/2000 12:00:00 AM,Louisiana State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002723.png,0,,158856,1176529,Trendon Watford,Trendon Watford
20002724,Inactive,,,,G,SG,Javonte,Smart,76,205,6/3/1999 12:00:00 AM,LSU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002724.png,1,,161551,1137201,Javonte Smart,Javonte Smart
20002725,Active,25,DAL,9,G,SG,A.J.,Lawson,78,178,7/15/2000 12:00:00 AM,South Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,160022,1137214,A.J. Lawson,AJ Lawson
20002726,Inactive,,,,G,SG,RJ,Nembhard Jr.,77,200,3/2/1999 12:00:00 AM,TCU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002726.png,1,,161500,1060982,RJ Nembhard,RJ Nembhard
20002727,Active,17,UTA,25,C,C,Micah,Potter,80,248,4/6/1998 12:00:00 AM,Wisconsin,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002727.png,1,,161552,945061,Micah Potter,Micah Potter
20002728,Inactive,,,,G,SG,Justin,Champagnie,78,206,6/29/2001 12:00:00 AM,Pittsburgh,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002728.png,1,,158855,1175260,Justin Champagnie,Justin Champagnie
20002729,Inactive,,,,G,PG,DJ,Steward,74,163,10/2/2001 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002729.png,0,,162369,1230357,DJ Steward,DJ Steward
20002730,Inactive,,,,G,PG,Matt,Coleman III,74,180,1/22/1998 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002730.png,0,,162282,1071925,Matt Coleman,Matt Coleman III
20002731,Inactive,,,,G,SG,Ethan,Thompson,77,195,5/4/1999 12:00:00 AM,Oregon State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002731.png,0,,161490,1061538,Ethan Thompson,Ethan Thompson
20002732,Active,23,NO,15,G,PG,Jose,Alvarado,72,179,4/12/1998 12:00:00 AM,Georgia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002732.png,1,,158373,1060919,Jose Alvarado,Jose Alvarado
20002734,Inactive,,,,F,SF,Chris,Smith,81,215,12/24/1999 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002734.png,0,,158853,1061552,Chris Smith,Chris Smith
20002735,Inactive,,,,C,C,Jay,Huff,85,240,8/25/1998 12:00:00 AM,Virignia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002735.png,1,,159097,942843,Jay Huff,Jay Huff
20002736,Active,1,WAS,7,G,PG,Jordan,Goodwin,75,200,10/23/1998 12:00:00 AM,St. Louis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002736.png,1,,160174,1062104,Jordan Goodwin,Jordan Goodwin
20002737,Inactive,,,,G,SG,MaCio,Teague,76,195,6/11/1997 12:00:00 AM,Baylor,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002737.png,0,,159736,953266,MaCio Teague,MaCio Teague
20002738,Active,13,IND,21,F,SF,Terry,Taylor,76,230,9/23/1999 12:00:00 AM,Austin Peay,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002738.png,1,,158371,1077609,Terry Taylor,Terry Taylor
20002739,Inactive,,,,G,PG,D.J.,Carton,74,200,2/25/2001 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,161668,1176224,DJ Carton,D.J. Carton
20002740,Inactive,,,,G,SG,Chaundee,Brown Jr.,77,215,12/4/1998 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002740.png,0,,159096,1060954,Chaundee Brown,Chaundee Brown Jr.
20002741,Inactive,,,,G,PG,Mac,McClung,74,185,1/6/2000 12:00:00 AM,Texas Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002741.png,0,,159095,1134626,Mac McClung,Mac McClung
20002742,Inactive,,,,F,PF,Aamir,Simms,80,235,2/17/1999 12:00:00 AM,Clemson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002742.png,0,,160021,1060906,Aamir Simms,Aamir Simms
20002743,Inactive,,,,F,SF,Marcus,Garrett,77,205,11/9/1998 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002743.png,0,,161443,1060962,Marcus Garrett,Marcus Garrett
20002744,Inactive,,,,G,SG,Ibi,Watson-Boye,77,195,1/6/1998 12:00:00 AM,Dayton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,944811,,Ibi Watson
20002745,Inactive,,,,G,PG,Jaquori,McLaughlin,76,190,1/29/1998 12:00:00 AM,UC Santa Barbara,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002745.png,0,,161452,945673,JaQuori McLaughlin,JaQuori McLaughlin
20002746,Inactive,,,,F,SF,Feron,Hunt,80,195,7/5/1999 12:00:00 AM,Southern Methodist,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002746.png,1,,160178,1132598,Feron Hunt,Feron Hunt
20002747,Inactive,,,,C,C,EJ,Onu,83,240,7/31/1999 12:00:00 AM,Shawnee State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,2,,,,,
20002748,Active,11,CHI,22,G,PG,Carlik,Jones,73,185,12/23/1997 12:00:00 AM,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002748.png,1,,160177,953242,Carlik Jones,Carlik Jones
20002749,Active,18,OKC,97,F,SF,Eugene,Omoruyi,78,235,2/14/1997 12:00:00 AM,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002749.png,1,,159702,945123,Eugene Omoruyi,Eugene Omoruyi
20002750,Inactive,,,,G,PG,Isaiah,Miller,72,180,11/9/1997 12:00:00 AM,North Carolina-Greensboro,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002750.png,1,,161829,1066709,Isaiah Miller,Isaiah Miller
20002751,Active,8,BKN,6,G,SG,David,Duke Jr.,76,204,10/13/1999 12:00:00 AM,Providence,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002751.png,1,,161666,1134645,David Duke,David Duke Jr.
20002752,Inactive,,,,F,SF,Cameron,McGriff,79,230,9/30/1997 12:00:00 AM,Oklahoma State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,163147,944246,Cameron McGriff,Cameron McGriff
20002754,Inactive,,,,F,PF,Giorgi,Bezhanishvili,81,245,11/16/1998 12:00:00 AM,Illinois,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,163154,1133783,Giorgi Bezhanishvili,Giorgi Bezhanishvili
20002756,Inactive,,,,G,SG,Jordan,Schakel,78,200,6/13/1998 12:00:00 AM,San Diego State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002756.png,1,,162096,1062275,Jordan Schakel,Jordan Schakel
